fold_0,fold_1,fold_2,fold_3,fold_4,fold_5,fold_6,fold_7,fold_8,fold_9,fold_10,fold_11,fold_12,fold_13,fold_14,fold_15,fold_16,fold_17,fold_18,fold_19,fold_20,fold_21,fold_22,fold_23,fold_24,fold_25,fold_26,fold_27,fold_28,fold_29,fold_30,fold_31,fold_32,fold_33,fold_34,fold_35,fold_36,fold_37,fold_38,fold_39
0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991
0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991
0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991
0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991
0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991
0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991
0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991
0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991
0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991
0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991
1.0252984461894281,0.9991,0.9991,0.9786986900158666,0.9991,0.9991,0.96427384087511,0.840062359669663,0.9127522762888826,0.9991,1.2454593999670034,0.7149249506332267,0.9004214857487519,0.909137524079537,0.974175551320446,0.901752496331715,1.0434627807283803,0.887921522427622,1.138389804368839,1.1057856543921745,0.9742074011220091,1.0525574506336803,0.8901542320318675,0.6918467248333036,0.9059022045708748,1.025129358852241,0.9764921395284762,1.0111471955733202,0.9040426377437916,0.929547333971279,0.9194382039224297,1.233254990115776,0.8647771552156568,0.9648735491221272,1.0395483355613144,0.9991,0.9958237931520599,1.0718961813195882,1.0055193324984588,0.9991
1.0252984461894281,0.9991,0.9991,0.9786986900158666,1.0077344031222348,0.9991,0.96427384087511,0.840062359669663,0.9127522762888826,1.0619159827030504,1.2454593999670034,0.7149249506332267,0.9004214857487519,0.909137524079537,0.974175551320446,0.901752496331715,1.0434627807283803,0.887921522427622,1.138389804368839,1.1057856543921745,0.9742074011220091,1.0525574506336803,0.8901542320318675,0.6918467248333036,0.9059022045708748,1.025129358852241,0.9756132966029006,1.0111471955733202,0.9040426377437916,0.929547333971279,0.9194382039224297,1.233254990115776,0.8647771552156568,0.9648735491221272,1.0386127420593092,0.9991,0.9958237931520599,1.0718961813195882,1.0055193324984588,0.9991
1.0252984461894281,0.9991,0.9991,0.9786986900158666,1.0068274421594248,0.9991,0.96427384087511,0.840062359669663,0.9127522762888826,1.0619159827030504,1.2454593999670034,0.7149249506332267,0.9004214857487519,0.909137524079537,0.974175551320446,0.901752496331715,1.0434627807283803,0.887921522427622,1.138389804368839,1.1057856543921745,0.9742074011220091,1.0525574506336803,0.8901542320318675,0.6918467248333036,0.9059022045708748,1.025129358852241,0.9756132966029006,1.0111471955733202,0.9040426377437916,0.929547333971279,0.9194382039224297,1.233254990115776,0.8647771552156568,0.9648735491221272,1.0386127420593092,0.9186725548899707,0.9958237931520599,1.0718961813195882,1.00461436509921,0.9991
1.0252984461894281,0.9991,0.9991,0.9786986900158666,1.0068274421594248,1.2900108932661623,0.96427384087511,0.840062359669663,0.9127522762888826,1.0619159827030504,1.2454593999670034,0.7149249506332267,0.9004214857487519,0.909137524079537,0.974175551320446,0.901752496331715,1.0434627807283803,0.887921522427622,1.138389804368839,1.1057856543921745,0.9742074011220091,1.0525574506336803,0.8901542320318675,0.6918467248333036,0.9059022045708748,1.025129358852241,0.9756132966029006,1.0111471955733202,0.9040426377437916,0.929547333971279,0.9194382039224297,1.233254990115776,0.8647771552156568,0.9648735491221272,1.0386127420593092,0.9186725548899707,0.9958237931520599,1.0718961813195882,1.00461436509921,0.9677506679121559
1.0243756775878576,0.9991,0.9991,0.9786986900158666,1.0068274421594248,1.2900108932661623,0.96427384087511,0.840062359669663,0.9127522762888826,1.0619159827030504,1.2454593999670034,0.7149249506332267,0.9004214857487519,0.909137524079537,0.974175551320446,0.901752496331715,1.0434627807283803,0.887921522427622,1.138389804368839,1.1057856543921745,0.9742074011220091,1.0525574506336803,0.8901542320318675,0.6918467248333036,0.9059022045708748,1.025129358852241,0.9756132966029006,1.0111471955733202,0.9040426377437916,0.929547333971279,0.9194382039224297,1.233254990115776,0.8647771552156568,0.9648735491221272,1.0386127420593092,0.9186725548899707,0.9958237931520599,1.0718961813195882,1.00461436509921,0.9677506679121559
1.0243756775878576,0.9991,0.9991,0.9786986900158666,1.0068274421594248,1.2900108932661623,0.96427384087511,0.840062359669663,0.9127522762888826,1.0619159827030504,1.2454593999670034,0.7149249506332267,0.9004214857487519,0.909137524079537,0.974175551320446,0.901752496331715,1.0434627807283803,0.887921522427622,1.138389804368839,1.1057856543921745,0.9742074011220091,1.0525574506336803,0.8901542320318675,0.6918467248333036,0.9059022045708748,1.025129358852241,0.9756132966029006,1.0111471955733202,0.9040426377437916,0.929547333971279,0.9194382039224297,1.233254990115776,0.8647771552156568,0.9648735491221272,1.0386127420593092,0.9186725548899707,0.9958237931520599,1.0718961813195882,1.00461436509921,0.9677506679121559
1.0243756775878576,0.9991,0.9991,0.9786986900158666,1.0068274421594248,1.2900108932661623,0.96427384087511,0.840062359669663,0.9127522762888826,1.0619159827030504,1.2454593999670034,0.7149249506332267,0.9004214857487519,0.909137524079537,0.974175551320446,0.901752496331715,1.0434627807283803,0.887921522427622,1.138389804368839,1.1057856543921745,0.9742074011220091,1.0525574506336803,0.8901542320318675,0.6918467248333036,0.9059022045708748,1.025129358852241,0.9756132966029006,1.0111471955733202,0.9040426377437916,0.929547333971279,0.9194382039224297,1.233254990115776,0.8647771552156568,0.9648735491221272,1.0386127420593092,0.9186725548899707,0.9958237931520599,1.0718961813195882,1.00461436509921,0.9677506679121559
1.0243756775878576,0.9962483044318979,0.9991,0.9786986900158666,1.0068274421594248,1.2900108932661623,0.96427384087511,0.840062359669663,0.9127522762888826,1.0619159827030504,1.2454593999670034,0.7149249506332267,0.9004214857487519,0.909137524079537,0.974175551320446,0.901752496331715,1.0434627807283803,0.887921522427622,1.138389804368839,1.1057856543921745,0.9742074011220091,1.0525574506336803,0.8901542320318675,0.6918467248333036,0.9059022045708748,1.025129358852241,0.9756132966029006,1.0111471955733202,0.9040426377437916,0.929547333971279,0.9194382039224297,1.233254990115776,0.8647771552156568,0.9648735491221272,1.0386127420593092,0.9186725548899707,0.9958237931520599,1.0718961813195882,1.00461436509921,0.9677506679121559
1.0243756775878576,0.9953516809579093,0.9991,0.9786986900158666,1.0068274421594248,1.2900108932661623,0.96427384087511,0.840062359669663,0.9127522762888826,1.0619159827030504,1.2454593999670034,0.7149249506332267,0.9004214857487519,0.909137524079537,0.974175551320446,0.901752496331715,1.0434627807283803,0.887921522427622,1.138389804368839,1.1057856543921745,0.9742074011220091,1.0525574506336803,0.8901542320318675,0.6918467248333036,0.9059022045708748,1.025129358852241,0.9756132966029006,1.0111471955733202,0.9040426377437916,0.929547333971279,0.9194382039224297,1.233254990115776,0.8647771552156568,0.9648735491221272,1.0386127420593092,0.9186725548899707,0.9958237931520599,1.0718961813195882,1.00461436509921,0.9677506679121559
1.0243756775878576,0.9953516809579093,0.9991,0.9786986900158666,1.0068274421594248,1.2900108932661623,0.96427384087511,0.840062359669663,0.9127522762888826,1.0619159827030504,1.2454593999670034,0.7149249506332267,0.9004214857487519,0.909137524079537,0.974175551320446,0.901752496331715,1.0434627807283803,0.887921522427622,1.138389804368839,1.1057856543921745,0.9742074011220091,1.0525574506336803,0.8901542320318675,0.6918467248333036,0.9059022045708748,1.025129358852241,0.9756132966029006,1.0111471955733202,0.9040426377437916,0.929547333971279,0.9194382039224297,1.233254990115776,0.8647771552156568,0.9648735491221272,1.0386127420593092,0.9186725548899707,0.9958237931520599,1.0718961813195882,1.00461436509921,0.9677506679121559
1.0243756775878576,0.9953516809579093,0.9917824154459998,0.9786986900158666,1.0068274421594248,1.2900108932661623,0.96427384087511,0.840062359669663,0.9127522762888826,1.0619159827030504,1.2454593999670034,0.7149249506332267,0.9004214857487519,0.909137524079537,0.974175551320446,0.901752496331715,1.0434627807283803,0.887921522427622,1.138389804368839,1.1057856543921745,0.9742074011220091,1.0525574506336803,0.8901542320318675,0.6918467248333036,0.9059022045708748,1.025129358852241,0.9756132966029006,1.0111471955733202,0.9040426377437916,0.929547333971279,0.9194382039224297,1.233254990115776,0.8647771552156568,0.9648735491221272,1.0386127420593092,0.9178457495905697,0.9958237931520599,1.0718961813195882,1.00461436509921,0.9677506679121559
1.0243756775878576,0.9953516809579093,0.9917824154459998,0.9786986900158666,1.0068274421594248,1.2900108932661623,0.96427384087511,0.840062359669663,0.9127522762888826,1.0619159827030504,1.2454593999670034,0.7149249506332267,0.9004214857487519,0.909137524079537,0.974175551320446,0.901752496331715,1.0434627807283803,0.887921522427622,1.138389804368839,1.1057856543921745,0.9742074011220091,1.0525574506336803,0.8901542320318675,0.6918467248333036,0.9059022045708748,1.025129358852241,0.9756132966029006,1.0111471955733202,0.9040426377437916,0.929547333971279,0.9194382039224297,1.233254990115776,0.8647771552156568,0.9648735491221272,1.0386127420593092,0.9178457495905697,0.9958237931520599,1.0718961813195882,1.00461436509921,0.9677506679121559
1.0243756775878576,0.9953516809579093,0.9917824154459998,0.9786986900158666,1.0068274421594248,1.2900108932661623,0.96427384087511,0.840062359669663,0.9127522762888826,1.0619159827030504,1.2454593999670034,0.7149249506332267,0.9004214857487519,0.909137524079537,0.974175551320446,0.901752496331715,1.0434627807283803,0.887921522427622,1.138389804368839,1.1057856543921745,0.9742074011220091,1.0525574506336803,0.8901542320318675,0.6918467248333036,0.9059022045708748,1.025129358852241,0.9756132966029006,1.0111471955733202,0.9040426377437916,0.929547333971279,0.9194382039224297,1.233254990115776,0.8647771552156568,0.9648735491221272,1.0386127420593092,0.9178457495905697,0.9958237931520599,1.0718961813195882,1.00461436509921,0.9677506679121559
1.0243756775878576,0.9953516809579093,0.9917824154459998,0.9786986900158666,1.0068274421594248,1.2900108932661623,0.96427384087511,0.840062359669663,0.9127522762888826,1.0619159827030504,1.2454593999670034,0.7149249506332267,0.9004214857487519,0.909137524079537,0.974175551320446,0.901752496331715,1.0434627807283803,0.887921522427622,1.138389804368839,1.1057856543921745,0.9742074011220091,1.0525574506336803,0.8901542320318675,0.6918467248333036,0.9059022045708748,1.025129358852241,0.9756132966029006,1.0111471955733202,0.9040426377437916,0.929547333971279,0.9194382039224297,1.233254990115776,0.8647771552156568,0.9648735491221272,1.0386127420593092,0.9178457495905697,0.9958237931520599,1.0718961813195882,1.00461436509921,0.9677506679121559
1.0243756775878576,0.9953516809579093,0.9917824154459998,0.9786986900158666,1.0068274421594248,1.2900108932661623,0.96427384087511,0.840062359669663,0.9127522762888826,1.0619159827030504,1.2454593999670034,0.7149249506332267,0.9004214857487519,0.909137524079537,0.974175551320446,0.901752496331715,1.0434627807283803,0.887921522427622,1.138389804368839,1.1057856543921745,0.9742074011220091,1.0525574506336803,0.8901542320318675,0.6918467248333036,0.9059022045708748,1.025129358852241,0.9756132966029006,1.0111471955733202,0.9040426377437916,0.929547333971279,0.9194382039224297,1.233254990115776,0.8647771552156568,0.9648735491221272,1.0386127420593092,0.9178457495905697,0.9958237931520599,1.0718961813195882,1.00461436509921,0.9677506679121559
1.0243756775878576,0.9953516809579093,0.9917824154459998,0.9786986900158666,1.0068274421594248,1.2900108932661623,0.96427384087511,0.840062359669663,0.9127522762888826,1.0619159827030504,1.2454593999670034,0.7149249506332267,0.9004214857487519,0.909137524079537,0.974175551320446,0.901752496331715,1.0434627807283803,0.887921522427622,1.138389804368839,1.1057856543921745,0.9742074011220091,1.0525574506336803,0.8901542320318675,0.6918467248333036,0.9059022045708748,1.025129358852241,0.9756132966029006,1.0111471955733202,0.9040426377437916,0.929547333971279,0.9194382039224297,1.233254990115776,0.8647771552156568,0.9648735491221272,1.0386127420593092,0.9178457495905697,0.9958237931520599,1.0718961813195882,1.00461436509921,0.9677506679121559
1.0243756775878576,0.9953516809579093,0.9917824154459998,0.9786986900158666,1.0068274421594248,1.2900108932661623,0.96427384087511,0.840062359669663,0.9127522762888826,1.0619159827030504,1.2454593999670034,0.7149249506332267,0.9004214857487519,0.909137524079537,0.974175551320446,0.901752496331715,1.0434627807283803,0.887921522427622,1.138389804368839,1.1057856543921745,0.9742074011220091,1.0525574506336803,0.8901542320318675,0.6918467248333036,0.9059022045708748,1.025129358852241,0.9756132966029006,1.0111471955733202,0.9040426377437916,0.929547333971279,0.9194382039224297,1.233254990115776,0.8647771552156568,0.9648735491221272,1.0386127420593092,0.9178457495905697,0.9958237931520599,1.0718961813195882,1.00461436509921,0.9677506679121559
1.0243756775878576,0.9953516809579093,0.9917824154459998,0.9786986900158666,1.0068274421594248,1.2900108932661623,0.96427384087511,0.840062359669663,0.9127522762888826,1.0619159827030504,1.2454593999670034,0.7149249506332267,0.9004214857487519,0.909137524079537,0.974175551320446,0.901752496331715,1.0434627807283803,0.887921522427622,1.138389804368839,1.1057856543921745,0.9742074011220091,1.0525574506336803,0.8901542320318675,0.6918467248333036,0.9059022045708748,1.025129358852241,0.9756132966029006,1.0111471955733202,0.9040426377437916,0.929547333971279,0.9194382039224297,1.233254990115776,0.8647771552156568,0.9648735491221272,1.0386127420593092,0.9178457495905697,0.9958237931520599,1.0718961813195882,1.00461436509921,0.9677506679121559
1.0243756775878576,0.9953516809579093,0.9917824154459998,0.9786986900158666,1.0068274421594248,1.2900108932661623,0.96427384087511,0.840062359669663,0.9127522762888826,1.0619159827030504,1.2454593999670034,0.7149249506332267,0.9004214857487519,0.909137524079537,0.974175551320446,0.901752496331715,1.0434627807283803,0.887921522427622,1.138389804368839,1.1057856543921745,0.9742074011220091,1.0525574506336803,0.8901542320318675,0.6918467248333036,0.9059022045708748,1.025129358852241,0.9756132966029006,1.0111471955733202,0.9040426377437916,0.929547333971279,0.9194382039224297,1.233254990115776,0.8647771552156568,0.9648735491221272,1.0386127420593092,0.9178457495905697,0.9958237931520599,1.0718961813195882,1.00461436509921,0.9677506679121559
1.0243756775878576,0.9953516809579093,0.9917824154459998,0.9786986900158666,1.0068274421594248,1.2900108932661623,0.96427384087511,0.840062359669663,0.9127522762888826,1.0619159827030504,1.2454593999670034,0.7149249506332267,0.9004214857487519,0.909137524079537,0.974175551320446,0.901752496331715,1.0434627807283803,0.887921522427622,1.138389804368839,1.1057856543921745,0.9742074011220091,1.0525574506336803,0.8901542320318675,0.6918467248333036,0.9059022045708748,1.025129358852241,0.9756132966029006,1.0111471955733202,0.9040426377437916,0.929547333971279,0.9194382039224297,1.233254990115776,0.8647771552156568,0.9648735491221272,1.0386127420593092,0.9178457495905697,0.9958237931520599,1.0718961813195882,1.00461436509921,0.9677506679121559
1.0243756775878576,0.9953516809579093,0.9917824154459998,0.9786986900158666,1.0068274421594248,1.2900108932661623,0.96427384087511,0.840062359669663,0.9127522762888826,1.0619159827030504,1.2454593999670034,0.7149249506332267,0.9004214857487519,0.909137524079537,0.974175551320446,0.901752496331715,1.0434627807283803,0.887921522427622,1.138389804368839,1.1057856543921745,0.9742074011220091,1.0525574506336803,0.8901542320318675,0.6918467248333036,0.9059022045708748,1.025129358852241,0.9756132966029006,1.0111471955733202,0.9040426377437916,0.929547333971279,0.9194382039224297,1.233254990115776,0.8647771552156568,0.9648735491221272,1.0386127420593092,0.9178457495905697,0.9958237931520599,1.0718961813195882,1.00461436509921,0.9677506679121559
1.0243756775878576,0.9953516809579093,0.9917824154459998,0.9786986900158666,1.0068274421594248,1.2900108932661623,0.96427384087511,0.840062359669663,0.9127522762888826,1.0619159827030504,1.2454593999670034,0.7149249506332267,0.9004214857487519,0.909137524079537,0.974175551320446,0.901752496331715,1.0434627807283803,0.887921522427622,1.138389804368839,1.1057856543921745,0.9742074011220091,1.0525574506336803,0.8901542320318675,0.6918467248333036,0.9059022045708748,1.025129358852241,0.9756132966029006,1.0111471955733202,0.9040426377437916,0.929547333971279,0.9194382039224297,1.233254990115776,0.8647771552156568,0.9648735491221272,1.0386127420593092,0.9178457495905697,0.9958237931520599,1.0718961813195882,1.00461436509921,0.9677506679121559
1.0243756775878576,0.9953516809579093,0.9917824154459998,0.987156781322843,1.0068274421594248,1.2900108932661623,1.1031490372358885,0.8393839573058663,0.970139355860029,1.0619159827030504,0.90004893483059,0.6774246560264914,1.0048290597724465,0.9061843286274804,1.0741598947726825,0.9350608519761074,0.9256443991052277,0.9920689139598685,1.1970142820146665,1.0345287266554086,1.0283413118828186,1.1513379581136374,0.5649290921321228,0.6280923773015262,0.9091388165331732,1.0357271796363683,0.9756132966029006,0.8809296437299077,0.9292878982130552,0.8820650163886095,1.0473174646921741,1.0285094629913747,0.8710378524416036,0.9616036613288577,1.0386127420593092,0.9178457495905697,1.088832723476906,1.0863472386737039,1.00461436509921,0.9677506679121559
1.0243756775878576,0.9953516809579093,0.9917824154459998,0.9862683402196525,1.0068274421594248,1.2900108932661623,1.1031490372358885,0.8393839573058663,0.970139355860029,1.379233583057246,0.90004893483059,0.6774246560264914,1.0048290597724465,0.9061843286274804,1.0741598947726825,0.9350608519761074,0.9256443991052277,0.9920689139598685,1.1970142820146665,1.0345287266554086,1.0283413118828186,1.1513379581136374,0.5649290921321228,0.6280923773015262,0.9091388165331732,1.0357271796363683,1.004796999119835,0.8809296437299077,0.9292878982130552,0.8820650163886095,1.0473174646921741,1.0285094629913747,0.8710378524416036,0.9616036613288577,0.9550045253617293,0.9178457495905697,1.088832723476906,1.0853695261588976,1.00461436509921,0.9677506679121559
1.0243756775878576,0.9953516809579093,0.9917824154459998,0.9862683402196525,1.299988357546757,1.2900108932661623,1.1031490372358885,0.8393839573058663,0.970139355860029,1.379233583057246,0.90004893483059,0.6774246560264914,1.0048290597724465,0.9061843286274804,1.0741598947726825,0.9350608519761074,0.9256443991052277,0.9920689139598685,1.1970142820146665,1.0345287266554086,1.0283413118828186,1.1513379581136374,0.5649290921321228,0.6280923773015262,0.9091388165331732,1.0357271796363683,1.004796999119835,0.8809296437299077,0.9292878982130552,0.8820650163886095,1.0473174646921741,1.0285094629913747,0.8710378524416036,0.9616036613288577,0.9550045253617293,0.9178457495905697,1.088832723476906,1.0853695261588976,0.9730920056239687,0.9677506679121559
1.0243756775878576,0.9953516809579093,0.9917824154459998,0.9862683402196525,1.299988357546757,1.1878701332344317,1.1031490372358885,0.8393839573058663,0.970139355860029,1.379233583057246,0.90004893483059,0.6774246560264914,1.0048290597724465,0.9061843286274804,1.0741598947726825,0.9350608519761074,0.9256443991052277,0.9920689139598685,1.1970142820146665,1.0345287266554086,1.0283413118828186,1.1513379581136374,0.5649290921321228,0.6280923773015262,0.9091388165331732,1.0357271796363683,1.004796999119835,0.8809296437299077,0.9292878982130552,0.8820650163886095,1.0473174646921741,1.0285094629913747,0.8710378524416036,0.9616036613288577,0.9550045253617293,0.9178457495905697,1.088832723476906,1.0853695261588976,0.9730920056239687,0.9216273463005368
