fold_0,fold_1,fold_2,fold_3,fold_4,fold_5,fold_6,fold_7,fold_8,fold_9,fold_10,fold_11,fold_12,fold_13,fold_14,fold_15,fold_16,fold_17,fold_18,fold_19,fold_20,fold_21,fold_22,fold_23,fold_24,fold_25,fold_26,fold_27,fold_28,fold_29,fold_30,fold_31,fold_32,fold_33,fold_34,fold_35,fold_36,fold_37,fold_38,fold_39
0.9991,1.0,1.0,0.9991,1.0,1.0,0.9991,1.0,0.9991,1.0,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,1.0,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9991,1.0,1.0,0.9885320086241152,1.0,1.0,0.9527142866097363,1.0,1.0392638490564967,1.0,0.9935114078575511,0.9991,0.9991,0.9991,1.0377108631907137,0.9991,0.9920515012460073,0.9991,0.9991,1.1472303398791004,0.979961400727724,0.9991,1.0,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,0.9991,1.0528799541094398,0.9991,0.9622355528444232,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9819857818953275,1.0,1.0,0.9885320086241152,1.0,1.0,0.9527142866097363,1.0,1.0392638490564967,0.9991,0.9935114078575511,0.9991,0.8282075352717423,0.969739465889025,1.0377108631907137,0.9991,0.9920515012460073,0.9991,0.9991,1.1472303398791004,0.979961400727724,1.0606918690405784,0.9991,0.9274543152098972,0.9991,0.943902766151242,0.9991,0.9991,0.9991,0.9991,1.0528799541094398,0.9991,0.9622355528444232,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9819857818953275,1.0,1.0,0.9885320086241152,1.0,1.0,0.9527142866097363,1.0,1.0392638490564967,0.9991,0.9935114078575511,0.9991,0.8282075352717423,0.969739465889025,1.0377108631907137,1.1005204409135299,0.9920515012460073,0.9991,0.9991,1.1472303398791004,0.979961400727724,1.0606918690405784,0.9991,0.9274543152098972,0.6998301867748956,0.943902766151242,0.9991,0.9991,0.9991,0.9991,1.0528799541094398,0.9991,0.9622355528444232,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9819857818953275,1.0,0.9991,0.9885320086241152,1.0,1.0,0.9527142866097363,1.0,1.0392638490564967,0.9991,0.9926172475904793,0.9991,0.8282075352717423,0.969739465889025,1.0377108631907137,1.1005204409135299,0.9920515012460073,0.9991,1.174469242198593,1.1472303398791004,0.979961400727724,1.0606918690405784,0.9991,0.9274543152098972,0.6998301867748956,0.943902766151242,0.9991,0.9991,0.9991,0.9991,1.0528799541094398,0.9991,0.9613695408468632,1.0,1.0,0.9991,1.0,1.0,1.0,0.9991
0.9819857818953275,1.0,0.9991,0.9885320086241152,1.0,0.9991,0.9527142866097363,1.0,1.0392638490564967,0.9991,0.9926172475904793,0.9186579732836653,0.8282075352717423,0.969739465889025,1.0377108631907137,1.1005204409135299,0.9920515012460073,0.9172477178869389,1.174469242198593,1.1472303398791004,0.979961400727724,1.0606918690405784,0.9991,0.9274543152098972,0.6998301867748956,0.943902766151242,0.9991,0.9991,0.9991,0.9991,1.0528799541094398,0.9991,0.9613695408468632,1.0,1.0,0.9991,1.0,1.0,1.0,0.9991
0.9819857818953275,1.0,0.9991,0.9885320086241152,1.0,0.9991,0.9527142866097363,1.0,1.0392638490564967,0.9991,0.9926172475904793,0.9186579732836653,0.8282075352717423,0.969739465889025,1.0377108631907137,1.1005204409135299,0.9920515012460073,0.9172477178869389,1.174469242198593,1.1472303398791004,0.979079435467069,1.0606918690405784,0.9991,0.9274543152098972,0.6998301867748956,0.943902766151242,0.9991,0.9991,0.9991,0.9991,1.0528799541094398,0.9991,0.9613695408468632,1.0,1.0,0.9991,1.0,1.0,1.0,0.9991
0.9819857818953275,1.0,0.9991,0.9876423298163535,1.0,0.9991,0.9527142866097363,0.9991,1.0392638490564967,0.9991,0.9926172475904793,0.9186579732836653,0.8282075352717423,0.969739465889025,1.0377108631907137,1.1005204409135299,0.9920515012460073,0.9172477178869389,1.174469242198593,1.1472303398791004,0.979079435467069,1.0606918690405784,0.9991,0.9274543152098972,0.6998301867748956,0.943902766151242,1.0762667135924826,0.9991,0.9426601781801917,0.9991,1.0528799541094398,0.9991,0.9613695408468632,1.0,1.0,0.9991,1.0,1.0,1.0,0.9991
0.9819857818953275,1.0,0.9991,0.9876423298163535,1.0,0.9991,0.9527142866097363,0.9991,1.0392638490564967,0.9991,0.9926172475904793,0.91783118110771,0.8282075352717423,0.969739465889025,1.036776923413842,1.1005204409135299,0.9920515012460073,0.9172477178869389,1.174469242198593,1.1472303398791004,0.979079435467069,1.0606918690405784,0.9991,0.9274543152098972,0.6998301867748956,0.943902766151242,1.0762667135924826,0.9991,0.9426601781801917,0.9320042106912785,1.0528799541094398,0.9991,0.9613695408468632,1.0,1.0,0.9991,1.0,1.0,1.0,0.9991
0.9819857818953275,1.0,0.9991,0.9876423298163535,1.0,0.9991,0.9527142866097363,0.9991,1.0392638490564967,0.9991,0.9926172475904793,0.91783118110771,0.8282075352717423,0.969739465889025,1.036776923413842,1.1005204409135299,0.9920515012460073,0.9172477178869389,1.174469242198593,1.1472303398791004,0.979079435467069,1.0606918690405784,0.9991,0.9274543152098972,0.6998301867748956,0.943902766151242,1.0762667135924826,0.9991,0.9426601781801917,0.9311654069016563,1.0528799541094398,1.1319099703177928,0.9613695408468632,1.0,1.0,0.9991,1.0,1.0,1.0,0.9991
0.9819857818953275,1.0,0.9991,0.9876423298163535,1.0,0.9991,0.9527142866097363,0.9991,1.0392638490564967,0.9991,0.9926172475904793,0.91783118110771,0.8282075352717423,0.969739465889025,1.036776923413842,1.1005204409135299,0.9920515012460073,0.9172477178869389,1.174469242198593,1.1472303398791004,0.979079435467069,1.0606918690405784,0.9991,0.9274543152098972,0.6998301867748956,0.943902766151242,1.0762667135924826,0.9991,0.9426601781801917,0.9311654069016563,1.0528799541094398,1.1319099703177928,0.9613695408468632,1.0,1.0,0.9991,1.0,1.0,1.0,0.9991
0.9819857818953275,1.0,0.9991,0.9876423298163535,1.0,0.9991,0.9527142866097363,0.9991,1.0392638490564967,0.9991,0.9926172475904793,0.91783118110771,0.8282075352717423,0.969739465889025,1.036776923413842,1.1005204409135299,0.9911586548948859,0.9172477178869389,1.174469242198593,1.1472303398791004,0.979079435467069,1.0606918690405784,0.9991,0.9274543152098972,0.6998301867748956,0.943902766151242,1.0762667135924826,0.9991,0.9426601781801917,0.9311654069016563,1.0528799541094398,1.1319099703177928,0.9613695408468632,1.0,1.0,0.9991,1.0,1.0,1.0,0.9991
0.9819857818953275,1.0,0.9991,0.9876423298163535,1.0,0.9991,0.9527142866097363,0.9991,1.0392638490564967,0.9991,0.9926172475904793,0.91783118110771,0.8282075352717423,0.9688667003697249,1.036776923413842,1.1005204409135299,0.9911586548948859,0.9172477178869389,1.174469242198593,1.1472303398791004,0.979079435467069,1.0606918690405784,0.9991,0.9274543152098972,0.6998301867748956,0.943902766151242,1.0762667135924826,1.0341374907635927,0.9426601781801917,0.9311654069016563,1.0528799541094398,1.1319099703177928,0.9613695408468632,1.0,1.0,0.9991,1.0,1.0,1.0,0.9991
0.9819857818953275,1.0,0.9991,0.9876423298163535,1.0,0.9991,0.9527142866097363,0.9991,1.0392638490564967,0.9991,0.9926172475904793,0.91783118110771,0.8282075352717423,0.9688667003697249,1.036776923413842,1.1005204409135299,0.9911586548948859,0.9172477178869389,1.174469242198593,1.1472303398791004,0.979079435467069,1.0606918690405784,0.9991,0.9274543152098972,0.6998301867748956,0.9430532536617059,1.0762667135924826,1.0341374907635927,0.9426601781801917,0.9311654069016563,1.0528799541094398,1.1319099703177928,0.9613695408468632,1.0,1.0,0.9991,1.0,1.0,1.0,0.9991
0.9819857818953275,1.0,0.9991,0.9876423298163535,1.0,0.9991,0.9527142866097363,0.9991,1.0392638490564967,0.9991,0.9926172475904793,0.91783118110771,0.8282075352717423,0.9688667003697249,1.036776923413842,1.1005204409135299,0.9911586548948859,0.9172477178869389,1.174469242198593,1.1472303398791004,0.979079435467069,1.0606918690405784,0.9991,0.9274543152098972,0.6998301867748956,0.9430532536617059,1.0762667135924826,1.0341374907635927,0.9418117840198295,0.9311654069016563,1.0528799541094398,1.1319099703177928,0.9613695408468632,1.0,1.0,0.9991,1.0,1.0,1.0,0.9991
0.9819857818953275,1.0,0.9991,0.9876423298163535,1.0,0.9991,0.9527142866097363,0.9991,1.0392638490564967,0.9991,0.9926172475904793,0.91783118110771,0.8282075352717423,0.9688667003697249,1.036776923413842,1.1005204409135299,0.9911586548948859,0.9172477178869389,1.174469242198593,1.1472303398791004,0.979079435467069,1.0606918690405784,0.9991,0.9274543152098972,0.6998301867748956,0.9430532536617059,1.0762667135924826,1.0332067670219054,0.9418117840198295,0.9311654069016563,1.0528799541094398,1.1319099703177928,0.9613695408468632,1.0,1.0,0.9991,1.0,1.0,1.0,0.9991
0.9819857818953275,1.0,0.9991,0.9876423298163535,1.0,0.9991,0.9527142866097363,0.9991,1.0392638490564967,0.9991,0.9926172475904793,0.91783118110771,0.8282075352717423,0.9688667003697249,1.036776923413842,1.1005204409135299,0.9911586548948859,0.9172477178869389,1.174469242198593,1.274482236555853,0.979079435467069,1.0606918690405784,0.9991,0.9274543152098972,0.6998301867748956,0.9430532536617059,1.0762667135924826,1.0332067670219054,0.9418117840198295,0.9311654069016563,1.103409295506007,1.1319099703177928,0.9613695408468632,1.0,1.0,0.9991,1.0,1.0,1.0,0.9991
0.9819857818953275,1.0,0.9991,0.9876423298163535,1.0,0.9991,0.9527142866097363,0.9991,1.0392638490564967,1.135951223263861,0.9926172475904793,0.91783118110771,0.8350273819273868,0.9688667003697249,1.036776923413842,1.1005204409135299,0.9911586548948859,0.9172477178869389,1.174469242198593,1.274482236555853,0.979079435467069,1.0965252983897877,1.1290439669760843,0.7007707738607435,0.6998301867748956,0.9430532536617059,1.0762667135924826,1.0332067670219054,0.9418117840198295,0.9311654069016563,1.103409295506007,1.1319099703177928,0.9613695408468632,1.0,1.0,0.9991,1.0,1.0,1.0,0.9991
0.9819857818953275,1.0,0.9991,0.9876423298163535,1.0,0.9991,0.9527142866097363,0.9991,1.0392638490564967,1.135951223263861,0.9926172475904793,0.91783118110771,0.8350273819273868,0.9688667003697249,1.036776923413842,1.0923084400851544,0.9911586548948859,0.9172477178869389,1.174469242198593,1.2733352025429527,0.979079435467069,1.0965252983897877,1.1290439669760843,0.7007707738607435,0.6926687295547926,0.9430532536617059,1.0762667135924826,1.0332067670219054,0.9418117840198295,0.9311654069016563,1.103409295506007,1.1319099703177928,0.9613695408468632,1.0,1.0,0.9991,1.0,1.0,1.0,0.9991
0.9819857818953275,1.0,0.9894858498268538,0.9876423298163535,1.0,0.9991,0.9527142866097363,0.9991,1.0392638490564967,1.135951223263861,0.7906378943329289,0.91783118110771,0.8350273819273868,0.9688667003697249,1.036776923413842,1.0923084400851544,0.9911586548948859,0.9172477178869389,1.2857310450296957,1.2733352025429527,0.979079435467069,1.0965252983897877,1.1290439669760843,0.7007707738607435,0.6926687295547926,0.9430532536617059,1.0752980735502493,1.0332067670219054,0.9418117840198295,0.9311654069016563,1.103409295506007,1.1319099703177928,0.9320598030267282,1.0,1.0,0.99383895229744,1.0,1.0,1.0,1.121568773104361
0.9819857818953275,1.0,0.9894858498268538,0.9876423298163535,1.0,0.829650409018762,0.9527142866097363,0.9991,1.0392638490564967,1.135951223263861,0.7906378943329289,0.91783118110771,0.8350273819273868,0.9688667003697249,1.036776923413842,1.0923084400851544,0.9911586548948859,0.8887305429267577,1.2857310450296957,1.2733352025429527,0.979079435467069,1.0965252983897877,1.1290439669760843,0.7007707738607435,0.6926687295547926,0.9430532536617059,1.0752980735502493,1.0332067670219054,0.9418117840198295,0.9311654069016563,1.103409295506007,1.1319099703177928,0.9320598030267282,1.0,1.0,0.99383895229744,1.0,1.0,1.0,1.121568773104361
0.9819857818953275,1.0,0.9894858498268538,0.9876423298163535,1.0,0.829650409018762,0.9527142866097363,0.9991,1.0392638490564967,1.135951223263861,0.7906378943329289,0.91783118110771,0.8350273819273868,0.9688667003697249,1.036776923413842,1.0923084400851544,0.9911586548948859,0.8879306854381236,1.2857310450296957,1.2733352025429527,0.9629462460029812,1.0965252983897877,1.1290439669760843,0.7007707738607435,0.6926687295547926,0.9430532536617059,1.0752980735502493,1.0332067670219054,0.9418117840198295,0.9311654069016563,1.103409295506007,1.1319099703177928,0.9320598030267282,1.0,1.0,0.99383895229744,1.0,1.0,1.0,1.121568773104361
0.9819857818953275,1.0,0.9894858498268538,1.001443107656731,1.0,0.829650409018762,0.9527142866097363,1.0392638490564967,1.0392638490564967,1.135951223263861,0.7906378943329289,0.91783118110771,0.8350273819273868,0.9688667003697249,1.036776923413842,1.0923084400851544,0.9911586548948859,0.8879306854381236,1.2857310450296957,1.2733352025429527,0.9620795943815785,1.0965252983897877,1.1290439669760843,0.7007707738607435,0.6926687295547926,0.9430532536617059,1.0752980735502493,1.0332067670219054,0.9418117840198295,0.9311654069016563,1.103409295506007,1.1319099703177928,0.9320598030267282,1.0,1.0,0.99383895229744,1.0,1.0,1.0,1.121568773104361
0.9819857818953275,1.0,0.9894858498268538,1.001443107656731,1.0,0.829650409018762,0.9527142866097363,1.0392638490564967,1.038328511592346,1.135951223263861,0.7906378943329289,0.7608394558109984,0.8350273819273868,0.9688667003697249,1.177530801768714,1.0923084400851544,0.9911586548948859,0.8879306854381236,1.2857310450296957,1.2733352025429527,0.9620795943815785,1.0955384256212368,1.1290439669760843,0.7007707738607435,0.6926687295547926,0.9430532536617059,1.0752980735502493,1.0332067670219054,0.9418117840198295,0.9311654069016563,1.103409295506007,1.1319099703177928,0.9320598030267282,1.0,1.0,0.99383895229744,1.0,1.0,1.0,1.121568773104361
0.9819857818953275,0.9991,0.9894858498268538,1.001443107656731,1.0,0.829650409018762,0.9527142866097363,1.0392638490564967,1.038328511592346,1.135951223263861,0.7906378943329289,0.7608394558109984,0.8350273819273868,0.9688667003697249,1.177530801768714,1.0923084400851544,0.9911586548948859,0.8879306854381236,1.2857310450296957,1.2733352025429527,0.9620795943815785,1.0955384256212368,1.1290439669760843,0.7007707738607435,0.6926687295547926,0.9430532536617059,1.0752980735502493,1.0332067670219054,0.9418117840198295,1.0005763709355782,1.103409295506007,1.017846842511012,0.9320598030267282,1.0,1.0,0.99383895229744,1.0,1.0,1.0,1.121568773104361
0.9819857818953275,0.9991,0.9894858498268538,1.001443107656731,0.9991,0.829650409018762,0.9527142866097363,1.0392638490564967,1.038328511592346,1.135951223263861,0.7906378943329289,0.7608394558109984,0.8350273819273868,0.9688667003697249,1.177530801768714,1.0923084400851544,0.9911586548948859,0.8879306854381236,1.2857310450296957,1.2733352025429527,0.9620795943815785,1.0955384256212368,1.1290439669760843,0.7007707738607435,0.6926687295547926,0.9430532536617059,1.0752980735502493,1.0332067670219054,0.9418117840198295,1.0005763709355782,1.103409295506007,1.017846842511012,0.9320598030267282,1.0,0.9991,0.99383895229744,1.0,1.0,0.9991,1.121568773104361
0.9819857818953275,0.9991,0.9894858498268538,1.001443107656731,0.9991,0.829650409018762,0.9527142866097363,1.0392638490564967,1.038328511592346,1.135951223263861,0.7906378943329289,0.7608394558109984,0.8350273819273868,0.9688667003697249,1.177530801768714,1.0923084400851544,0.909956975544212,0.8879306854381236,1.2857310450296957,1.2733352025429527,0.9620795943815785,1.0955384256212368,1.1290439669760843,0.7007707738607435,0.6926687295547926,0.9430532536617059,1.0752980735502493,1.0332067670219054,0.9418117840198295,1.0005763709355782,1.103409295506007,1.017846842511012,0.9320598030267282,1.0,0.9991,0.99383895229744,1.0,1.0,0.9991,1.121568773104361
0.9819857818953275,0.9991,0.9894858498268538,1.001443107656731,0.9991,0.829650409018762,0.9527142866097363,1.0392638490564967,1.038328511592346,1.135951223263861,0.7906378943329289,0.7608394558109984,0.8350273819273868,0.9292641432529828,1.177530801768714,1.0923084400851544,0.909956975544212,0.8879306854381236,1.2857310450296957,1.2733352025429527,0.9620795943815785,1.0955384256212368,1.1290439669760843,0.7007707738607435,0.6926687295547926,0.9430532536617059,1.0752980735502493,1.0332067670219054,0.9418117840198295,1.0005763709355782,1.103409295506007,1.017846842511012,0.9320598030267282,1.0,0.9991,0.99383895229744,1.0,1.0,0.9991,1.121568773104361
0.9819857818953275,0.9991,0.9894858498268538,1.001443107656731,0.9991,0.829650409018762,0.9518568437517876,1.0392638490564967,1.038328511592346,1.135951223263861,0.7906378943329289,0.7608394558109984,0.8350273819273868,0.9292641432529828,1.177530801768714,1.0923084400851544,0.909956975544212,0.8879306854381236,1.2857310450296957,1.2733352025429527,0.9620795943815785,1.0955384256212368,1.1290439669760843,0.7007707738607435,0.6926687295547926,1.014976826061182,1.0752980735502493,1.0332067670219054,0.9418117840198295,1.0005763709355782,1.103409295506007,1.017846842511012,0.9320598030267282,1.0,0.9991,0.99383895229744,1.0,1.0,0.9991,1.121568773104361
0.9819857818953275,0.9991,0.9894858498268538,1.001443107656731,0.9991,0.829650409018762,0.9518568437517876,1.0392638490564967,1.038328511592346,1.135951223263861,0.7906378943329289,0.7608394558109984,0.8350273819273868,0.9284278055240551,1.177530801768714,1.0923084400851544,0.909956975544212,0.8879306854381236,1.2857310450296957,1.2733352025429527,0.9620795943815785,1.0955384256212368,1.1290439669760843,0.7007707738607435,0.6926687295547926,1.014976826061182,1.0752980735502493,1.0332067670219054,0.877772548385146,1.0005763709355782,1.103409295506007,1.017846842511012,0.9320598030267282,1.0,0.9991,0.99383895229744,1.0,1.0,0.9991,1.121568773104361
0.9819857818953275,0.9991,0.9894858498268538,1.001443107656731,0.9991,0.829650409018762,0.9518568437517876,1.0392638490564967,1.038328511592346,1.135951223263861,0.7906378943329289,0.7608394558109984,0.8350273819273868,0.9284278055240551,1.177530801768714,1.0923084400851544,0.909956975544212,0.8879306854381236,1.2857310450296957,1.2733352025429527,0.9620795943815785,1.0955384256212368,1.1280278274058058,0.7007707738607435,0.6926687295547926,1.014976826061182,1.0752980735502493,1.0324918722600456,0.877772548385146,1.0005763709355782,1.103409295506007,1.017846842511012,0.9320598030267282,1.0,0.9991,0.99383895229744,1.0,1.0,0.9991,1.121568773104361
0.9819857818953275,0.9991,0.9894858498268538,1.001443107656731,0.9991,0.829650409018762,0.9518568437517876,1.0392638490564967,1.038328511592346,1.135951223263861,0.7906378943329289,0.7608394558109984,0.8350273819273868,0.9284278055240551,1.177530801768714,1.0923084400851544,0.909956975544212,0.8879306854381236,1.2857310450296957,1.2733352025429527,0.9620795943815785,1.0955384256212368,1.1280278274058058,0.7007707738607435,0.6926687295547926,1.014976826061182,1.0752980735502493,1.0324918722600456,0.877772548385146,1.0005763709355782,0.9030180260864329,1.017846842511012,0.9320598030267282,1.0,0.9991,0.99383895229744,1.0,1.0,0.9991,1.121568773104361
0.9819857818953275,0.9991,0.9894858498268538,1.001443107656731,0.9991,0.829650409018762,0.9518568437517876,1.0392638490564967,1.038328511592346,1.278704354506961,0.7906378943329289,0.7608394558109984,0.8350273819273868,0.9284278055240551,1.177530801768714,1.0913253624890777,0.909956975544212,0.8879306854381236,1.2857310450296957,1.2733352025429527,0.9620795943815785,1.0955384256212368,1.1280278274058058,0.6508804329667968,0.6926687295547926,1.014976826061182,1.0752980735502493,1.0324918722600456,0.877772548385146,1.0005763709355782,0.9030180260864329,1.017846842511012,0.9320598030267282,1.0,0.9991,0.99383895229744,1.0,1.0,0.9991,1.121568773104361
0.9819857818953275,0.9991,0.9894858498268538,1.001443107656731,0.9991,0.829650409018762,0.9518568437517876,1.0392638490564967,1.038328511592346,1.278704354506961,0.7906378943329289,0.7608394558109984,0.8342758572836522,0.9284278055240551,1.177530801768714,1.0913253624890777,0.909956975544212,0.8879306854381236,1.2857310450296957,1.470226758033605,0.9620795943815785,1.0955384256212368,1.1280278274058058,0.6508804329667968,0.6926687295547926,1.014976826061182,1.0752980735502493,1.0324918722600456,0.877772548385146,1.0005763709355782,0.9030180260864329,1.017846842511012,0.9320598030267282,1.0,0.9991,0.99383895229744,1.0,1.0,0.9991,1.121568773104361
0.9819857818953275,0.9991,0.9894858498268538,1.001443107656731,0.9991,0.829650409018762,0.9518568437517876,1.0392638490564967,1.038328511592346,1.278704354506961,0.6216777187301289,0.7608394558109984,0.8342758572836522,0.9284278055240551,1.177530801768714,1.0913253624890777,0.909956975544212,0.8879306854381236,1.2926990980042905,1.470226758033605,0.9620795943815785,1.0955384256212368,1.1280278274058058,0.6508804329667968,0.6920453276981933,1.014976826061182,1.1095353339525884,1.0324918722600456,0.877772548385146,1.0005763709355782,0.9030180260864329,1.017846842511012,0.9320598030267282,1.0,0.9991,0.99383895229744,1.0,1.0,0.9991,1.1409395977394523
0.9819857818953275,0.9991,0.9894858498268538,1.001443107656731,0.9991,0.829650409018762,0.9518568437517876,1.0392638490564967,1.038328511592346,1.278704354506961,0.6216777187301289,0.7608394558109984,0.8342758572836522,0.9284278055240551,1.177530801768714,1.0913253624890777,0.909956975544212,0.8879306854381236,1.2926990980042905,1.470226758033605,0.9620795943815785,1.0955384256212368,1.1280278274058058,0.6508804329667968,0.6920453276981933,1.014976826061182,1.1095353339525884,1.0324918722600456,0.877772548385146,1.0005763709355782,0.9030180260864329,1.017846842511012,0.9320598030267282,1.0,0.9991,0.99383895229744,1.0,1.0,0.9991,1.1409395977394523
0.9819857818953275,0.9991,0.9894858498268538,1.001443107656731,0.9991,0.829650409018762,0.9518568437517876,1.0392638490564967,1.038328511592346,1.278704354506961,0.6216777187301289,0.7608394558109984,0.8342758572836522,0.9284278055240551,1.177530801768714,1.0913253624890777,0.909956975544212,0.8720604215121353,1.2926990980042905,1.470226758033605,0.9620795943815785,1.0955384256212368,1.1280278274058058,0.6508804329667968,0.6920453276981933,1.014976826061182,1.1095353339525884,1.0315626295750115,0.877772548385146,0.9996758522017362,0.9030180260864329,1.017846842511012,0.9320598030267282,1.0,0.9991,0.99383895229744,1.0,1.0,0.9991,1.1409395977394523
